experiment,method,nthreads,param1,param2,latency_ms,recall@100,speedup,index_mb,build_sec,encode_us,lut_us,scan_us,select_us,rerank_us,notes
PQ-M,M8,16,p,200,0.097227,0.575980,48.172349,0.898304,0.463806,0.000000,10.432000,419.954000,792.506000,35.476000,
PQ-M,M8,32,p,200,0.074090,0.575980,63.215724,0.898304,0.463806,0.000000,14.910000,621.447000,985.403000,54.337000,
PQ-M,M8,1,p,300,1.011499,0.679030,4.630408,0.898304,0.463806,0.000000,7.521000,278.189000,659.268000,47.811000,
PQ-M,M8,2,p,300,0.487414,0.679030,9.609188,0.898304,0.463806,0.000000,6.758000,269.919000,632.863000,46.336000,
PQ-M,M8,4,p,300,0.254275,0.679030,18.419636,0.898304,0.463806,0.000000,6.512000,277.898000,658.841000,44.295000,
PQ-M,M8,8,p,300,0.154490,0.679030,30.316868,0.898304,0.463806,0.000000,8.214000,344.238000,742.863000,51.411000,
PQ-M,M8,16,p,300,0.093224,0.679030,50.240850,0.898304,0.463806,0.000000,11.656000,443.359000,811.810000,60.680000,
PQ-M,M8,32,p,300,0.074377,0.679030,62.971792,0.898304,0.463806,0.000000,15.053000,660.920000,1002.428000,71.671000,
PQ-M,M8,1,p,400,0.996170,0.747390,4.701660,0.898304,0.463806,0.000000,6.967000,268.404000,640.736000,61.360000,
PQ-M,M8,2,p,400,0.489752,0.747390,9.563316,0.898304,0.463806,0.000000,6.388000,264.279000,627.249000,57.307000,
PQ-M,M8,4,p,400,0.252209,0.747390,18.570523,0.898304,0.463806,0.000000,6.486000,274.576000,644.039000,53.211000,
PQ-M,M8,8,p,400,0.143499,0.747390,32.638924,0.898304,0.463806,0.000000,7.571000,314.299000,710.241000,51.718000,
PQ-M,M8,16,p,400,0.094875,0.747390,49.366567,0.898304,0.463806,0.000000,11.091000,434.064000,795.993000,62.537000,
PQ-M,M8,32,p,400,0.078871,0.747390,59.383715,0.898304,0.463806,0.000000,13.976000,643.568000,981.779000,95.621000,
PQ-M,M8,1,p,450,1.029878,0.772210,4.547775,0.898304,0.463806,0.000000,7.203000,275.412000,661.674000,66.502000,
PQ-M,M8,2,p,450,0.481058,0.772210,9.736150,0.898304,0.463806,0.000000,6.298000,260.436000,615.221000,61.771000,
PQ-M,M8,4,p,450,0.258938,0.772210,18.087932,0.898304,0.463806,0.000000,6.766000,280.181000,659.459000,58.836000,
PQ-M,M8,8,p,450,0.148538,0.772210,31.531682,0.898304,0.463806,0.000000,7.445000,313.393000,711.100000,59.040000,
PQ-M,M8,16,p,450,0.098371,0.772210,47.612132,0.898304,0.463806,0.000000,11.088000,427.730000,807.892000,74.891000,
PQ-M,M8,32,p,450,0.077486,0.772210,60.445151,0.898304,0.463806,0.000000,15.394000,734.047000,1016.351000,105.179000,
PQ-M,M8,1,p,500,1.096926,0.794650,4.269799,0.898304,0.463806,0.000000,7.356000,292.583000,702.065000,74.908000,
PQ-SDC,M8,1,p,500,1.191236,0.604650,3.931759,2.995456,0.463806,8.894000,0.000000,457.782000,633.087000,73.745000,
PQ-M,M8,2,p,500,0.498850,0.794650,9.388900,0.898304,0.463806,0.000000,6.479000,265.821000,632.949000,69.355000,
PQ-SDC,M8,2,p,500,0.583480,0.604650,8.027101,2.995456,0.463806,8.553000,0.000000,447.433000,616.458000,70.650000,
PQ-M,M8,4,p,500,0.262468,0.794650,17.844663,0.898304,0.463806,0.000000,6.573000,280.405000,663.749000,66.705000,
PQ-SDC,M8,4,p,500,0.310689,0.604650,15.075053,2.995456,0.463806,9.128000,0.000000,476.202000,653.611000,66.026000,
PQ-M,M8,8,p,500,0.144522,0.794650,32.407889,0.898304,0.463806,0.000000,7.341000,308.896000,712.501000,61.359000,
PQ-SDC,M8,8,p,500,0.183115,0.604650,25.577659,2.995456,0.463806,10.374000,0.000000,543.253000,725.859000,67.515000,
PQ-M,M8,16,p,500,0.095908,0.794650,48.834852,0.898304,0.463806,0.000000,11.516000,448.796000,805.543000,80.871000,
PQ-SDC,M8,16,p,500,0.115752,0.604650,40.462826,2.995456,0.463806,12.658000,0.000000,687.681000,826.208000,85.131000,
PQ-M,M8,32,p,500,0.075633,0.794650,61.926051,0.898304,0.463806,0.000000,18.198000,719.752000,1063.740000,112.431000,
PQ-SDC,M8,32,p,500,0.083516,0.604650,56.080907,2.995456,0.463806,17.801000,0.000000,1037.493000,1036.043000,104.963000,
PQ-M,M8,1,p,750,1.013841,0.869970,4.619712,0.898304,0.463806,0.000000,6.559000,260.187000,627.103000,102.058000,
PQ-M,M8,2,p,750,0.512738,0.869970,9.134593,0.898304,0.463806,0.000000,6.548000,264.989000,634.282000,99.793000,
